		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100010000    1    1    3    8    2    4    5    4 20.010460 0.010297 SUCCESS  75
100100000    4    3    2    4    2    6    3    4  8.995116 0.342708 SUCCESS  76
100101000    1    5    3    4    4    2    3    2  6.201561 0.624665 SUCCESS  77
100110000    2    3    2    1    6    0    5    0 14.360462 0.072841 SUCCESS  78
100111000    1    1    3    1    2    6    2    7 17.154017 0.028545 SUCCESS  79
101000000    2    4    5    3    2    1    2    1  5.950009 0.652832 SUCCESS  80
101000100    5    1    3    7    6    3    1    2 19.163126 0.014011 SUCCESS  81
101001000    4    4    3    4    0    2    5    1  9.528010 0.299727 SUCCESS  82
101001100    3    4    3    2    4    3    4    4  4.695557 0.789564 SUCCESS  83
101010000    2    2    3    4    1    1    3    1  4.066676 0.851058 SUCCESS  84
101010100    4    0    2    3    3    1    3    0  7.393125 0.494871 SUCCESS  85
101011000    1    2    0    0    1    3    1    3  7.926019 0.440730 SUCCESS  86
101011100    0    7    2    3    2    2    1    2 12.665794 0.123878 SUCCESS  87
101100000    2    3    2    0    2    1    1    1  5.446904 0.708915 SUCCESS  88
101100100    4    3    4    1    1    5    0    3  9.402234 0.309508 SUCCESS  89
101101000    4    1    2    2    1    1    2    5  6.671567 0.572447 SUCCESS  90
101101100    1    2    3    3    1    3    4    2  3.345118 0.910872 SUCCESS  91
101110000    3    1    6    1    6    3    0    2 15.396461 0.051880 SUCCESS  92
101110100    1    1    4    3    1    0    3    2  6.482903 0.593305 SUCCESS  93
101111000    4    2    4    2    3    2    2    2  2.623560 0.955720 SUCCESS  94
101111100    2    1    2    1    3    2    6    2  7.581789 0.475349 SUCCESS  95
110000000    1    3    3    1    4    1    3    1  4.914011 0.766726 SUCCESS  96
110000010    2    3    3    0    3    2    5    1  6.734455 0.565535 SUCCESS  97
110000100    2    3    2    1    5    4    1    2  5.950009 0.652832 SUCCESS  98
110001000    2    2    4    3    2    1    5    3  5.228451 0.732903 SUCCESS  99
110001010    1    1    0    4    4    2    2    3  6.608679 0.579380 SUCCESS 100
110010000    2    3    0    4    1    6    3    6 15.585125 0.048718 SUCCESS 101
110010010    2    4    3    1    3    4    3    1  4.318229 0.827331 SUCCESS 102
110010100    1    1    1    6    1    6    3    4 15.459349 0.050806 SUCCESS 103
110011000    3    1    1    2    4    3    4    1  5.039787 0.753315 SUCCESS 104
110011010    5    3    3    5    3    6    3    4 12.636005 0.125002 SUCCESS 105
110100000    4    2    5    2    4    1    3    4  7.111783 0.524622 SUCCESS 106
110100010    5    2    1    5    2    1    2    3  7.707565 0.462545 SUCCESS 107
110100100    4    4    2    6    2    2    3    2  7.959118 0.437474 SUCCESS 108
110101000    4    1    3    3    2    1    5    2  6.012897 0.645787 SUCCESS 109
110101010    3    1    1    3    1    2    2    1  3.878012 0.867958 SUCCESS 110
110101100    2    2    3    2    0    4    1    3  4.914011 0.766726 SUCCESS 111
110110000    1    3    2    1    1    2    2    0  5.446904 0.708915 SUCCESS 112
110110010    4    5    4    3    2    3    0    3  7.896229 0.443672 SUCCESS 113
110110100    4    3    3    5    3    1    1    4  7.048895 0.531367 SUCCESS 114
110111000    4    0    5    2    5    3    1    3 10.375344 0.239663 SUCCESS 115
110111010    0    2    4    3    1    2    6    0 12.602906 0.126262 SUCCESS 116
110111100    5    4    2    0    1    3    2    4  8.554899 0.381222 SUCCESS 117
111000000    2    0    6    1    2    1    0    5 15.082020 0.057570 SUCCESS 118
111000010    2    3    0    0    3    4    0    3  9.024905 0.340199 SUCCESS 119
111000100    2    2    2    2    1    3    2    2  1.461786 0.993324 SUCCESS 120
111000110    2    4    3    2    3    2    4    3  2.749337 0.949090 SUCCESS 121
111001000    0    4    0    4    1    6    4    3 14.549126 0.068529 SUCCESS 122
111001010    0    1    2    3    3    6    2    3  9.339345 0.314483 SUCCESS 123
111001100    1    0    1    1    3    2    2    3  5.509792 0.701955 SUCCESS 124
111010000    3    1    6    1    4    0    4    3 12.007124 0.150886 SUCCESS 125
111010010    4    2    3    6    0    0    5    2 14.549126 0.068529 SUCCESS 126
111010100    2    0    3    1    3    2    2    3  4.003788 0.856782 SUCCESS 127
111010110    1    4    3    4    0    1    4    6 12.917346 0.114725 SUCCESS 128
111011000    3    1    0    1    2    2    0    1  7.863131 0.446953 SUCCESS 129
111011010    2    5    4    4    2    2    1    2  6.075785 0.638743 SUCCESS 130
111011100    2    0    3    3    2    4    3    3  4.255341 0.833382 SUCCESS 131
111100000    3    1    4    1    1    0    2    1  7.204461 0.514742 SUCCESS 132
111100010    2    0    2    2    1    2    2    2  3.815124 0.873406 SUCCESS 133
111100100    1    6    1    3    1    4    3    3  9.465122 0.304589 SUCCESS 134
111100110    1    0    1    2    1    4    2    3  6.420015 0.600293 SUCCESS 135
111101000    2    1    4    3    5    1    1    2  6.734455 0.565535 SUCCESS 136
111101010    2    2    2    2    2    3    2    2  0.677340 0.999581 SUCCESS 137
111101100    4    3    3    4    2    2    0    3  5.165563 0.739743 SUCCESS 138
111101110    3    1    2    3    2    2    7    2 10.312456 0.243777 SUCCESS 139
111110000    2    2    1    0    2    0    3    2  6.294238 0.614310 SUCCESS 140
111110010    1    5    2    2    4    4    2    4  7.048895 0.531367 SUCCESS 141
111110100    1    1    5    3    3    1    3    2  5.887121 0.659874 SUCCESS 142
111110110    4    1    4    4    2    2    0    3  6.797343 0.558648 SUCCESS 143
111111000    2    4    1    1    2    0    2    2  5.572680 0.694975 SUCCESS 144
111111010    2    3    3    3    4    1    0    3  5.039787 0.753315 SUCCESS 145
111111100    2    3    2    0    2    2    1    3  3.940900 0.862416 SUCCESS 146
111111110    2    2    4    1    0    3    1    4  6.608679 0.579380 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    4    3    2    1    3    1    1    2  4.066676 0.851058 SUCCESS   0
000000011    3    5    0    0    4    1    2    1 10.782461 0.214332 SUCCESS   1
000000101    4    0    5    2    2    1    2    4  8.492011 0.386941 SUCCESS   2
000000111    3    7    1    1    2    3    2    2 11.096902 0.196269 SUCCESS   3
000001001    2    3    0    2    3    3    4    2  4.192453 0.839356 SUCCESS   4
000001011    3    0    4    5    6    1    3    3 13.043122 0.110374 SUCCESS   5
000001101    4    0    2    0    5    3    2    0 11.629796 0.168501 SUCCESS   6
000001111    4    4    0    0    0    3    4    2 10.845349 0.210617 SUCCESS   7
000010001    4    2    3    4    2    1    0    3  5.887121 0.659874 SUCCESS   8
000010011    1    5    0    3    3    5    1    2 10.186680 0.252167 SUCCESS   9
000010101    4    0    2    2    2    2    2    4  4.976899 0.760042 SUCCESS  10
000010111    3    1    3    4    3    4    2    2  3.533783 0.896552 SUCCESS  11
000011001    1    2    2    4    1    0    3    0  8.051795 0.428427 SUCCESS  12
000011011    4    1    4    2    4    2    3    3  4.444005 0.815009 SUCCESS  13
000011101    3    3    1    2    2    0    1    2  4.725346 0.786488 SUCCESS  14
000011111    2    4    0    4    0    1    4    3  9.213569 0.324601 SUCCESS  15
000100011    3    3    5    4    2    1    1    3  6.075785 0.638743 SUCCESS  16
000100101    1    6    1    2    3    1    3    5 11.159790 0.192809 SUCCESS  17
000100111    1    3    2    1    2    4    3    2  3.282230 0.915418 SUCCESS  18
000101001    6    2    3    2    2    3    3    4  7.111783 0.524622 SUCCESS  19
000101011    2    2    5    4    1    4    2    3  6.138673 0.631702 SUCCESS  20
000101101    3    3    2    1    3    2    3    1  2.434896 0.964698 SUCCESS  21
000101111    3    0    5    3    4    2    3    0  9.339345 0.314483 SUCCESS  22
000110011    1    1    5    2    3    2    5    0 10.123792 0.256445 SUCCESS  23
000110101    5    2    1    4    2    2    1    2  5.887121 0.659874 SUCCESS  24
000110111    5    3    5    1    4    2    2    4  8.869340 0.353438 SUCCESS  25
000111001    1    1    2    2    3    2    0    3  4.725346 0.786488 SUCCESS  26
000111011    2    5    0    2    2    3    0    2  8.240459 0.410341 SUCCESS  27
000111101    3    3    3    1    1    2    0    3  4.851122 0.773363 SUCCESS  28
000111111    3    2    1    4    0    0    2    4  8.240459 0.410341 SUCCESS  29
001000011    1    4    1    3    1    0    0    3  8.899129 0.350877 SUCCESS  30
001000101    1    0    1    1    4    1    2    2  7.141573 0.521438 SUCCESS  31
001000111    1    0    1    3    2    0    0    3  9.557799 0.297443 SUCCESS  32
001001011    1    4    3    3    3    0    7    4 14.737791 0.064449 SUCCESS  33
001001101    1    2    2    2    1    4    4    1  4.914011 0.766726 SUCCESS  34
001001111    1    1    0    3    2    1    1    4  7.204461 0.514742 SUCCESS  35
001010011    4    3    3    2    4    3    1    4  4.506893 0.808743 SUCCESS  36
001010101    1    2    1    3    3    0    1    2  5.509792 0.701955 SUCCESS  37
001010111    1    1    6    4    1    2    3    2  9.339345 0.314483 SUCCESS  38
001011011    2    1    3    4    3    2    4    1  4.255341 0.833382 SUCCESS  39
001011101    1    5    0    2    3    0    3    1  9.872239 0.274108 SUCCESS  40
001011111    3    0    2    4    3    5    4    3  7.896229 0.443672 SUCCESS  41
001100101    4    5    0    0    4    1    2    0 13.324464 0.101163 SUCCESS  42
001100111    1    1    6    3    3    3    3    1  8.554899 0.381222 SUCCESS  43
001101011    3    3    0    4    2    4    3    3  5.228451 0.732903 SUCCESS  44
001101101    4    2    2    3    1    4    2    4  4.381117 0.821206 SUCCESS  45
001101111    3    3    6    1    2    2    2    1  7.644677 0.468925 SUCCESS  46
001110101    5    1    5    0    3    3    3    4 10.438232 0.235604 SUCCESS  47
001110111    1    3    0    0    2    1    2    1  7.863131 0.446953 SUCCESS  48
001111011    0    2    2    1    0    2    0    2  8.647577 0.372892 SUCCESS  49
001111101    2    3    0    1    2    2    4    2  4.851122 0.773363 SUCCESS  50
001111111    1    3    1    6    1    1    4    2 10.123792 0.256445 SUCCESS  51
010000011    2    3    3    0    1    3    2    0  6.420015 0.600293 SUCCESS  52
010000111    3    2    0    3    1    0    0    3  8.836241 0.356298 SUCCESS  53
010001011    2    1    2    2    2    2    3    2  1.461786 0.993324 SUCCESS  54
010001111    3    1    4    1    1    1    0    4  8.177571 0.416320 SUCCESS  55
010010011    2    0    0    2    2    4    1    3  7.267349 0.508082 SUCCESS  56
010010111    0    2    4    2    3    2    5    2  6.797343 0.558648 SUCCESS  57
010011011    2    2    3    1    0    3    3    2  4.003788 0.856782 SUCCESS  58
010011111    2    2    0    3    2    2    2    3  3.156454 0.924159 SUCCESS  59
010100011    3    2    7    4    5    2    0    3 15.648013 0.047704 SUCCESS  60
010100111    5    1    2    1    2    2    4    4  6.860231 0.551785 SUCCESS  61
010101011    2    2    3    4    3    0    2    1  4.914011 0.766726 SUCCESS  62
010101111    1    2    6    4    1    2    4    1 10.249568 0.247945 SUCCESS  63
010110011    2    2    3    3    3    4    5    2  4.506893 0.808743 SUCCESS  64
010110111    3    2    3    2    0    4    4    3  5.165563 0.739743 SUCCESS  65
010111011    3    2    0    0    2    4    2    2  6.482903 0.593305 SUCCESS  66
010111111    5    0    3    5    1    4    2    3 10.375344 0.239663 SUCCESS  67
011000111    4    2    4    0    3    4    1    4  7.770453 0.456208 SUCCESS  68
011001111    0    2    2    3    4    2    4    0  7.456013 0.488323 SUCCESS  69
011010111    5    3    0    2    3    4    3    5  9.653786 0.290171 SUCCESS  70
011011111    3    2    5    2    4    2    3    3  4.506893 0.808743 SUCCESS  71
011101111    1    0    0    0    1    2    3    2  9.494911 0.302279 SUCCESS  72
011111111    2    2    3    3    2    3    5    2  3.533783 0.896552 SUCCESS  73
100000000    4    3    2    1    3    1    1    2  4.066676 0.851058 SUCCESS  74
100010000    3    3    5    2    2    2    1    1  5.039787 0.753315 SUCCESS  75
100100000    3    5    3    0    4    3    3    2  6.986007 0.538143 SUCCESS  76
100101000    5    5    1    2    6    0    1    3 15.459349 0.050806 SUCCESS  77
100110000    0    3    3    6    1    2    3    2  9.339345 0.314483 SUCCESS  78
100111000    0    1    4    1    2    4    1    3  7.393125 0.494871 SUCCESS  79
101000000    2    4    0    3    9    2    1    4 24.058466 0.002241 FAILURE  80
101000100    3    5    4    2    2    1    2    4  6.138673 0.631702 SUCCESS  81
101001000    4    5    1    1    3    1    4    1  8.492011 0.386941 SUCCESS  82
101001100    1    5    3    3    4    4    1    2  6.986007 0.538143 SUCCESS  83
101010000    3    3    0    3    2    4    0    6 11.944236 0.153709 SUCCESS  84
101010100    2    1    0    1    1    3    3    4  6.482903 0.593305 SUCCESS  85
101011000    2    3    2    2    1    4    3    3  2.560672 0.958842 SUCCESS  86
101011100    3    0    2    3    5    2    1    6 12.007124 0.150886 SUCCESS  87
101100000    5    0    3    2    2    0    3    1  9.087793 0.334944 SUCCESS  88
101100100    3    2    3    6    3    2    1    5  9.653786 0.290171 SUCCESS  89
101101000    2    5    2    2    2    1    2    2  4.129564 0.845248 SUCCESS  90
101101100    2    1    3    6    3    3    0    1 10.123792 0.256445 SUCCESS  91
101110000    5    0    2    4    1    3    4    4  9.528010 0.299727 SUCCESS  92
101110100    3    4    2    1    4    1    2    0  6.608679 0.579380 SUCCESS  93
101111000    1    1    7    1    2    0    4    1 15.929354 0.043403 SUCCESS  94
101111100    1    1    2    2    2    3    6    3  7.644677 0.468925 SUCCESS  95
110000000    3    1    2    0    1    0    2    0  9.494911 0.302279 SUCCESS  96
110000010    5    1    3    4    2    3    3    4  6.264449 0.617636 SUCCESS  97
110000100    2    3    1    2    3    1    2    1  3.093566 0.928349 SUCCESS  98
110001000    0    2    7    1    2    2    3    1 13.450240 0.097269 SUCCESS  99
110001010    1    6    6    4    0    6    2    3 20.857794 0.007535 FAILURE 100
110010000    4    6    1    3    2    4    2    4  9.716674 0.285477 SUCCESS 101
110010010    0    2    3    5    5    1    3    3  9.465122 0.304589 SUCCESS 102
110010100    4    3    1    1    7    0    0    1 17.624023 0.024229 SUCCESS 103
110011000    1    2    2    5    0    4    2    1  8.303347 0.404413 SUCCESS 104
110011010    1    4    4    3    2    5    5    2  8.869340 0.353438 SUCCESS 105
110100000    1    1    1    2   10    3    1    1 28.828031 0.000340 FAILURE 106
110100010    2    5    5    4    1    1    1    2  9.402234 0.309508 SUCCESS 107
110100100    1    3    0    2    2    1    3    0  7.141573 0.521438 SUCCESS 108
110101000    4    4    2    5    3    4    0    4  9.716674 0.285477 SUCCESS 109
110101010    3    1    2    2    1    3    4    3  3.345118 0.910872 SUCCESS 110
110101100    1    2    1    3    2    4    3    2  3.282230 0.915418 SUCCESS 111
110110000    4    1    3    6    2    1    3    0 11.034014 0.199779 SUCCESS 112
110110010    4    0    2    4    2    1    0    3  8.240459 0.410341 SUCCESS 113
110110100    1    2    0    1    1    1    3    2  6.231350 0.621335 SUCCESS 114
110111000    3    3    1    3    0    3    4    2  5.039787 0.753315 SUCCESS 115
110111010    2    3    2    1    5    4    1    3  6.012897 0.645787 SUCCESS 116
110111100    1    2    3    1    1    2    3    1  3.878012 0.867958 SUCCESS 117
111000000    6    1    3    1    0    1    1    2 11.566907 0.171598 SUCCESS 118
111000010    3    1    1    1    2    2    4    4  4.976899 0.760042 SUCCESS 119
111000100    0    1    7    2    4    4    2    1 15.333573 0.052975 SUCCESS 120
111000110    2    4    3    0    4    1    5    4  9.528010 0.299727 SUCCESS 121
111001000    2    5    0    1    1    3    1    3  8.240459 0.410341 SUCCESS 122
111001010    5    3    1    1    4    1    2    2  6.734455 0.565535 SUCCESS 123
111001100    1    1    3    1    0    4    1    1  7.988907 0.434555 SUCCESS 124
111010000    5    2    4    4    6    1    2    1 12.195788 0.142680 SUCCESS 125
111010010    2    4    1    4    1    2    2    0  6.545791 0.586333 SUCCESS 126
111010100    5    6    4    1    3    3    1    6 16.684011 0.033573 SUCCESS 127
111010110    1    1    2    1    3    2    1    6  9.150681 0.329745 SUCCESS 128
111011000    3    1    5    4    0    2    4    4  9.528010 0.299727 SUCCESS 129
111011010    3    3    1    0    1    4    3    2  5.761345 0.673945 SUCCESS 130
111011100    3    5    0    2    1    2    2    2  6.608679 0.579380 SUCCESS 131
111100000    6    0    3    4    0    3    3    3 12.007124 0.150886 SUCCESS 132
111100010    0    2    7    2    2    3    4    2 12.854458 0.116956 SUCCESS 133
111100100    1    2    1    2    3    1    1    2  3.815124 0.873406 SUCCESS 134
111100110    3    1    2    2    1    2    6    2  7.581789 0.475349 SUCCESS 135
111101000    2    3    4    3    4    1    1    0  6.671567 0.572447 SUCCESS 136
111101010    3    4    3    4    1    3    1    5  7.048895 0.531367 SUCCESS 137
111101100    2    1    3    1    2    2    3    4  3.282230 0.915418 SUCCESS 138
111101110    4    3    1    5    2    3    2    3  5.291339 0.726032 SUCCESS 139
111110000    4    1    3    3    1    3    4    3  4.381117 0.821206 SUCCESS 140
111110010    1    3    2    2    2    2    2    3  1.524674 0.992290 SUCCESS 141
111110100    3    2    3    4    3    3    0    0  6.671567 0.572447 SUCCESS 142
111110110    1    1    0    2    3    3    4    1  6.482903 0.593305 SUCCESS 143
111111000    3    1    5    2    0    1    4    5 11.096902 0.196269 SUCCESS 144
111111010    4    2    4    7    2    2    0    0 16.180907 0.039863 SUCCESS 145
111111100    2    3    3    2    2    1    6    3  6.923119 0.544950 SUCCESS 146
111111110    2    2    3    3    2    3    5    2  3.533783 0.896552 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    5    0    1    0    0    2    1 12.947135 0.113682 SUCCESS   0
000000011    1    3    1    3    2    0    2    2  4.725346 0.786488 SUCCESS   1
000000101    3    2    1    3    1    1    1    3  3.940900 0.862416 SUCCESS   2
000000111    1    3    1    2    2    0    1    1  6.231350 0.621335 SUCCESS   3
000001001    2    1    0    3    1    5    5    0 12.540018 0.128687 SUCCESS   4
000001011    2    2    2    3    1    4    3    1  3.282230 0.915418 SUCCESS   5
000001101    2    3    4    3    0    2    1    3  4.976899 0.760042 SUCCESS   6
000001111    0    3    2    2    3    2    2    1  3.940900 0.862416 SUCCESS   7
000010001    1    3    2    0    0    2    2    6 11.629796 0.168501 SUCCESS   8
000010011    1    1    5    1    4    6    5    1 15.522237 0.049752 SUCCESS   9
000010101    0    2    4    1    1    2    3    5  8.366235 0.398537 SUCCESS  10
000010111    3    3    3    4    1    5    3    1  6.138673 0.631702 SUCCESS  11
000011001    4    1    1    3    6    2    3    3  8.680676 0.369946 SUCCESS  12
000011011    2    1    5    2    1    2    1    4  6.671567 0.572447 SUCCESS  13
000011101    1    2    1    2    3    2    4    2  3.219342 0.919848 SUCCESS  14
000011111    2    2    2    2    2    1    2    2  1.398898 0.994262 SUCCESS  15
000100011    2    3    2    0    1    1    1    2  5.446904 0.708915 SUCCESS  16
000100101    1    3    3    4    1    0    4    2  6.671567 0.572447 SUCCESS  17
000100111    2    5    5    3    4    5    6    4 16.151118 0.040268 SUCCESS  18
000101001    8    3    2    1    1    1    0    2 18.534245 0.017559 SUCCESS  19
000101011    1    3    1    5    2    3    5    3  7.833341 0.449917 SUCCESS  20
000101101    0    2    4    4    3    1    3    2  5.887121 0.659874 SUCCESS  21
000101111    3    3    4    5    2    6    5    2 12.510229 0.129849 SUCCESS  22
000110011    2    2    0    4    4    1    2    3  5.824233 0.666913 SUCCESS  23
000110101    3    4    2    3    2    4    3    0  5.165563 0.739743 SUCCESS  24
000110111    4    1    2    1    3    1    1    5  7.518901 0.481816 SUCCESS  25
000111001    3    3    2    4    3    7    2    2 10.564008 0.227647 SUCCESS  26
000111011    2    4    1    1    2    2    4    2  4.129564 0.845248 SUCCESS  27
000111101    2    3    3    4    4    5    2    1  6.201561 0.624665 SUCCESS  28
000111111    1    2    2    0    3    5    1    2  7.393125 0.494871 SUCCESS  29
001000011    7    3    2    3    0    3    2    2 12.007124 0.150886 SUCCESS  30
001000101    5    1    1    3    3    2    2    5  7.770453 0.456208 SUCCESS  31
001000111    3    2    2    0    3    2    1    2  3.940900 0.862416 SUCCESS  32
001001011    2    3    3    3    0    5    4    4  7.896229 0.443672 SUCCESS  33
001001101    3    1    1    2    3    5    4    0  8.429123 0.392713 SUCCESS  34
001001111    2    4    4    3    1    1    3    4  5.228451 0.732903 SUCCESS  35
001010011    4    3    2    0    2    3    0    1  7.330237 0.501457 SUCCESS  36
001010101    2    2    5    0    2    0    1    5 11.692684 0.165451 SUCCESS  37
001010111    2    6    0    5    2    4    2    1 12.854458 0.116956 SUCCESS  38
001011011    1    3    3    4    2    1    2    3  3.345118 0.910872 SUCCESS  39
001011101    1    1    1    1    2    2    3    1  4.599570 0.799391 SUCCESS  40
001011111    3    4    6    1    0    3    5    4 13.953345 0.082990 SUCCESS  41
001100101    2    0    2    2    3    3    3    2  3.219342 0.919848 SUCCESS  42
001100111    2    3    1    2    5    2    2    1  4.976899 0.760042 SUCCESS  43
001101011    2    1    4    2    6    4    6    2 14.016233 0.081343 SUCCESS  44
001101101    2    2    5    1    2    2    2    2  4.129564 0.845248 SUCCESS  45
001101111    0    1    2    2    4    0    0    2  9.620687 0.292664 SUCCESS  46
001110101    2    1    3    0    4    1    1    2  6.420015 0.600293 SUCCESS  47
001110111    4    5    2    2    2    0    3    2  6.797343 0.558648 SUCCESS  48
001111011    2    3    4    1    5    1    3    2  6.012897 0.645787 SUCCESS  49
001111101    3    0    3    4    2    0    2    4  7.518901 0.481816 SUCCESS  50
001111111    1    4    2    4    2    3    1    5  6.923119 0.544950 SUCCESS  51
010000011    2    3    4    5    2    4    0    3  7.833341 0.449917 SUCCESS  52
010000111    4    3    0    2    3    5    2    1  7.644677 0.468925 SUCCESS  53
010001011    1    1    1    4    3    1    2    2  4.788234 0.779952 SUCCESS  54
010001111    2    0    4    1    3    2    0    1  8.051795 0.428427 SUCCESS  55
010010011    4    3    3    3    2    3    2    2  1.839114 0.985553 SUCCESS  56
010010111    2    2    3    1    1    2    3    6  7.644677 0.468925 SUCCESS  57
010011011    3    1    0    2    3    5    1    1  8.240459 0.410341 SUCCESS  58
010011111    0    4    3    5    0    0    1    3 12.477130 0.131151 SUCCESS  59
010100011    1    0    3    2    5    0    1    4 10.782461 0.214332 SUCCESS  60
010100111    3    3    3    2    2    1    0    1  4.788234 0.779952 SUCCESS  61
010101011    6    3    3    0    1    1    1    4 11.818460 0.159489 SUCCESS  62
010101111    1    7    0    1    3    6    2    4 19.758907 0.011288 SUCCESS  63
010110011    3    3    2    3    2    1    3    1  2.434896 0.964698 SUCCESS  64
010110111    4    0    1    5    4    2    0    4 11.881348 0.156577 SUCCESS  65
010111011    2    1    2    3    2    1    2    1  3.030678 0.932418 SUCCESS  66
010111111    1    3    3    1    1    2    4    2  4.066676 0.851058 SUCCESS  67
011000111    3    1    3    4    2    2    1    3  3.345118 0.910872 SUCCESS  68
011001111    2    2    4    3    4    3    1    0  5.887121 0.659874 SUCCESS  69
011010111    1    3    6    0    6    4    5    1 19.037349 0.014661 SUCCESS  70
011011111    1    1    1    1    2    3    1    3  4.662458 0.792968 SUCCESS  71
011101111    4    6    1    1    3    0    1    4 12.728682 0.121532 SUCCESS  72
011111111    1    4    4    3    3    3    2    4  4.506893 0.808743 SUCCESS  73
100000000    1    5    0    1    0    0    2    1 12.947135 0.113682 SUCCESS  74
100010000    1    6    3    3    1    3    3    2  7.770453 0.456208 SUCCESS  75
100100000    2    3    2    4    2    5    2    2  4.381117 0.821206 SUCCESS  76
100101000    4    2    2    1    1    5    0    3  8.366235 0.398537 SUCCESS  77
100110000    1    0    3    1    3    5    3    0  9.935127 0.269609 SUCCESS  78
100111000    0    2    3    2    2    3    1    2  3.940900 0.862416 SUCCESS  79
101000000    2    3    1    1    1    0    2    1  6.231350 0.621335 SUCCESS  80
101000100    2    5    4    4    2    4    2    4  7.237560 0.511232 SUCCESS  81
101001000    2    2    3    2    5    3    2    2  3.470895 0.901437 SUCCESS  82
101001100    3    2    1    2    2    3    2    0  3.940900 0.862416 SUCCESS  83
101010000    2    2    5    1    3    2    2    0  6.608679 0.579380 SUCCESS  84
101010100    1    2    6    2    5    2    4    1 11.222678 0.189398 SUCCESS  85
101011000    1    0    0    1    1    2    3    1  8.647577 0.372892 SUCCESS  86
101011100    6    1    3    3    3    2    4    4  8.869340 0.353438 SUCCESS  87
101100000    1    1    1    0    2    2    2    3  5.446904 0.708915 SUCCESS  88
101100100    3    2    1    0    2    5    8    4 20.669130 0.008080 FAILURE  89
101101000    0    2    6    4    3    1    1    3 11.034014 0.199779 SUCCESS  90
101101100    3    1    3    1    3    0    3    6 10.186680 0.252167 SUCCESS  91
101110000    4    1    1    2    2    1    5    6 12.007124 0.150886 SUCCESS  92
101110100    2    3    2    2    4    1    4    2  3.408006 0.906211 SUCCESS  93
101111000    2    2    2    2    3    4    0    2  4.066676 0.851058 SUCCESS  94
101111100    1    5    3    2    1    3    1    4  6.797343 0.558648 SUCCESS  95
110000000    2    0    1    2    1    2    2    4  5.572680 0.694975 SUCCESS  96
110000010    5    1    2    2    2    4    4    1  6.860231 0.551785 SUCCESS  97
110000100    0    1    4    3    1    1    1    4  8.177571 0.416320 SUCCESS  98
110001000    1    3    1    1    3    1    3    1  4.725346 0.786488 SUCCESS  99
110001010    2    2    1    2    0    3    3    0  6.357126 0.607295 SUCCESS 100
110010000    3    2    0    3    2    7    4    3 12.980234 0.112531 SUCCESS 101
110010010    2    1    3    2    1    8    0    4 18.722909 0.016414 SUCCESS 102
110010100    3    2    1    1    1    4    2    2  4.003788 0.856782 SUCCESS 103
110011000    2    1    3    1    1    5    5    3  8.554899 0.381222 SUCCESS 104
110011010    8    8    5    5    4    0    5    5 41.101136 0.000002 FAILURE 105
110100000    0    4    1    3    2    1    2    2  5.635568 0.687978 SUCCESS 106
110100010    2    4    2    5    1    2    2    3  5.165563 0.739743 SUCCESS 107
110100100    4    4    4    6    4    1    1    0 13.827568 0.086372 SUCCESS 108
110101000    2    4    2    3    3    3    2    2  1.776226 0.987120 SUCCESS 109
110101010    5    3    4    2    4    3    4    0  8.806452 0.358886 SUCCESS 110
110101100    1    1    1    2    0    3    3    2  5.509792 0.701955 SUCCESS 111
110110000    2    1    3    4    2    2    4    2  3.408006 0.906211 SUCCESS 112
110110010    5    1    1    0    4    2    4    4 10.249568 0.247945 SUCCESS 113
110110100    2    1    5    3    5    1    2    4  8.680676 0.369946 SUCCESS 114
110111000    2    3    0    4    3    3    4    4  6.138673 0.631702 SUCCESS 115
110111010    1    3    3    2    4    2    2    2  2.497784 0.961834 SUCCESS 116
110111100    2    2    3    1    5    1    2    3  5.039787 0.753315 SUCCESS 117
111000000    4    1    2    2    1    3    1    4  4.976899 0.760042 SUCCESS 118
111000010    0    2    3    1    4    0    2    6 12.602906 0.126262 SUCCESS 119
111000100    0    0    2    3    3    3    2    2  5.635568 0.687978 SUCCESS 120
111000110    2    4    3    1    1    2    1    1  4.788234 0.779952 SUCCESS 121
